intreno;butxt;xauthgrp;syst_num;status;objname;tipob;validfrom;validto;priznas;region;bezei;home_city;city;zzcitydistr;city2;region_city;street;num;vidpr;zz_vidpr;zz_spost;zz_peref;zz_dnperp;zz_doperp;currtxt;elorgst_text;blktx;grpodr;vsp_num;vsp_name;statisp;curpriz;podrvalfrom;podrvalto;zz_objcat;zzelorgst_text;orgunit_text;blkid_easup_txt;statusesq;zz_priznas;segmentt;subsegmentt;irrate_ch;elorgst;grpodr_;usgfunction;xmusgfunction;zz_prport;zz_prpl;k4_koef_ch;first_line_house;posnr;bukrs;objnr;zz_klasz;objnr_ao;factusing;branc;segment;obsh_plosh;osnov_plosh;vspom_plosh;proch_plosh;plosh_v_ar;neis_plosh;osn_obsh;vspom_obsh;org_pm;teh_pm;balans_v;ostat_v;rinoch_v;arend_st;no_nds_st;nds;obespech;val_arend_st;val_no_nds_st;val_nds;perem_ap;obespech_z;schet_podr;vspplp;vspshch;obespech_p;schet_zdn;neis_square;orgunit;blkid_easup;orgunit_square;quan;irrate;k4_koef;zz_lattitude;zz_longitude;ctl_action;ctl_validfrom;ctl_validto;ctl_pa_loading;archive_name;file_name;ctl_loading
IB00100074396;Дальневосточный банк;Головное отд. по Хабаровскому краю №9070;7000/1/1560;В пользовании;Обратная аренда ВСП-010 по адресу: г. Хабаровск,ул. Льва Толстого,15;Здание/помещение  (нежилое);2025-09-25;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;27;край Хабаровский;;г Хабаровск;;;;ул Льва Толстого;15;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-19;2026-12-31;B;ВСП РБ: Базовое подразделение;Специализированный доп. офис № 9070/010;Сеть продаж;Используется;02;Ритейл;Ритейл - стритритейл, ВПП;-;01;01;01;Служебное;X;;-;;0000000000;7000;IB70000000000100001560;01;I000000000000000825368;06;9070;06;413.5000;413.5000;0.0000;0.0000;1.1000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.006000;1.006000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;21.7632;1;0.0000;0.0000;21.7053;0;0.0000;10040328;38;412.4000;19.0000;0.00;1.0000000000;48.486347;135.068885;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074411;Центр.-Черноземный банк;Липецкое отд. №8593;1300/1/3126;В пользовании;склад г. Липецк, ул. Гражданская, 1а;Здание/помещение  (нежилое);2024-03-01;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;48;обл Липецкая;;г Липецк;;;;ул Гражданская;1а;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-01;2026-12-31;C;Иные;УРМ_1300.ОСЦ Мск СЦС ОУДТМЦ Центр Липецк;Сервисы;Используется;02;Складской;Складской тёплый;-;27;04;06;Склад;X;;-;;0000000000;1300;IB13000000000100003126;;I000000000000001755319;09;8593;09;685.0000;685.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.400000;0.327869;0.072130;0.000000;0.000000;0.000000;0.000000;0.000000;342.5000;1;0.0000;0.0000;342.5000;0;0.0000;19065256;30;685.0000;2.0000;0.00;1.0000000000;52.639154;39.636799;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074417;Юго-Западный банк;Краснодарское отд. №8619;5200/1/5191;В пользовании;Обратная аренда Дополнительный офис №8619/0702;Здание/помещение  (нежилое);2023-12-19;9999-12-31;Д – город с населением <100 тыс. жителей;23;край Краснодарский;р-н Белореченский;г Белореченск;;;;ул Гоголя;51;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2024-12-01;2025-11-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;B;ВСП РБ: Непереформатированные ВСП;Дополнительный офис №8619/0702;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;5200;IB52000000000100005191;01;I000000000000000842442;06;8619;06;375.2000;368.0000;7.2000;0.0000;0.0000;0.0000;98.0810;1.9190;0.0000;0.0000;0.0000;0.0000;0.0000;0.400000;0.400000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.0080;1;0.0000;0.0000;27.2000;0;0.0000;10246727;38;190.4000;7.0000;0.00;1.0000000000;44.757896;39.870687;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074418;Среднерусский банк;Рязанское отд. №8606;4000/1/6162;В пользовании;Аренда Сбербанк-Технологии, г. Рязань, ул. Семашко, д. 14 (третий этаж);Здание/помещение  (нежилое);2021-06-30;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;62;обл Рязанская;;г Рязань;;;;ул Семашко;14;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА B. Офисы;;;;Нет;2026-01-01;2026-12-31;A/KB;ИТ-офис;УРМ_4000.ДИТЗиС УИТ КрКредПотенц Рязань;Технологии;Используется;02;Административный;Офисы;-;46;02;01;Служебное;X;;-;;0000000000;4000;IB40000000000100006162;;I000000000000001637085;07;8606;07;970.0000;2270.2000;1442.0000;0.0000;0.0000;0.0000;234.0412;148.6598;0.0000;0.0000;0.0000;0.0000;0.0000;0.459690;0.448745;0.010950;0.000000;0.000000;0.000000;0.000000;0.000000;11.2791;1;0.0000;0.0000;8.5084;0;0.0000;19068531;29;314.8124;37.0000;0.00;1.0000000000;54.617254;39.730970;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074438;Уральский банк;Югорское отд. №5940;1600/1/6040;В пользовании;Склад (250-А) г. Ханты-мансийск, ул. Мира, д. 120, уч 7;Здание/помещение  (нежилое);2024-06-21;9999-12-31;Д – город с населением <100 тыс. жителей;86;АО Ханты-Мансийский;;г Ханты-Мансийск;;;;ул Мира;120;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-15;2026-12-31;C;Иные;УРМ_1600.СЦС ОтУпрДвижТМЦ Урал Х-Мансийс;Сервисы;Используется;04;Складской;Складской тёплый;-;27;04;03;Сооружения;X;;-;;0000000000;1600;IB16000000000100006040;;I000000000000001757384;09;5940;09;250.0000;417.5800;0.0000;0.0000;0.0000;0.0000;167.0320;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.600000;0.571429;0.028570;0.000000;0.000000;0.000000;0.000000;0.000000;250.0000;1;0.0000;0.0000;250.0000;0;0.0000;19064623;30;250.0000;1.0000;0.00;1.0000000000;61.014148;69.068579;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074439;Уральский банк;Югорское отд. №5940;1600/1/6041;В пользовании;Гараж (167,58-А) г. Ханты-мансийск, ул. Мира, д. 120, уч 7;Здание/помещение  (нежилое);2024-04-25;9999-12-31;Д – город с населением <100 тыс. жителей;86;АО Ханты-Мансийский;;г Ханты-Мансийск;;;;ул Мира;120;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-16;2026-12-31;C;Иные;Отдел инкассации и перевозки ценностей;Сервисы;Используется;04;Гаражный;Гаражный тёплый;-;27;04;03;Сооружения;X;;-;;0000000000;1600;IB16000000000100006041;;I000000000000001757384;08;5940;08;167.5800;417.5800;0.0000;0.0000;0.0000;0.0000;249.1825;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.600000;0.571429;0.028570;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10320427;30;167.5800;0.0000;0.00;1.0000000000;61.014148;69.068579;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074461;Северо-Западный банк;Псковское отд. №8630;5500/1/3983;В пользовании;8630/01551_Середка, ул.Пушкинская, д.38;Здание/помещение  (нежилое);2023-12-12;9999-12-31;СМ- сельская местность;60;обл Псковская;р-н Псковский;;;с Середка;;ул Пушкинская;38;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;D;ВСП РБ: СОКК;Допофис №8630/01551;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;01;Служебное;X;;-;;0000000000;5500;IB55000000000100003983;06;I000000000000000827696;06;8630;06;26.8000;26.8000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.098000;0.098000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;26.8000;1;0.0000;0.0000;26.8000;0;0.0000;10099305;38;26.8000;1.0000;0.00;1.0000000000;58.160812;28.182764;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074462;Северо-Западный банк;Псковское отд. №8630;5500/1/3984;В пользовании;ОА_8630/01652_Себеж_Пролетарская, 7;Здание/помещение  (нежилое);2024-06-29;9999-12-31;Д – город с населением <100 тыс. жителей;60;обл Псковская;р-н Себежский;г Себеж;;;;ул Пролетарская;7;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;B;ВСП РБ: СОКК;Дополнительный офис №8630/01652;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;01;Служебное;X;;-;;0000000000;5500;IB55000000000100003984;03;I000000000000000827991;06;8630;06;140.4700;140.4700;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.160000;0.131148;0.028850;0.000000;0.000000;0.000000;0.000000;0.000000;28.0940;1;0.0000;0.0000;28.0940;0;0.0000;10224158;38;140.4700;5.0000;0.00;1.0000000000;56.277017;28.494683;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074464;Северо-Западный банк;Псковское отд. №8630;5500/1/3986;В пользовании;8630/01564_ОА_Печоры_Юрьевская, 20;Здание/помещение  (нежилое);2024-10-01;9999-12-31;Д – город с населением <100 тыс. жителей;60;обл Псковская;р-н Печорский;г Печоры;;;;ул Юрьевская;20;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;B;ВСП РБ: СОКК;Допофис №8630/01564;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;01;Служебное;X;;-;X;0000000000;5500;IB55000000000100003986;03;I000000000000000830474;06;8630;06;208.5000;208.5000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.270000;0.270000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;29.7857;1;0.0000;0.0000;29.7857;0;0.0000;10100197;38;208.5000;7.0000;0.00;1.0000000000;57.814778;27.609030;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074494;Сибирский банк;Новосибирское отд. №8047;4400/1/5741;В пользовании;ОА ДОФЛ № 8047/0395, р.п. Маслянино, ул. Садовая, 10;Здание/помещение  (нежилое);2023-10-09;9999-12-31;ПГТ – поселок городского типа;54;обл Новосибирская;р-н Маслянинский;;;рп Маслянино;;ул Садовая;10;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-21;2026-12-31;C;ВСП РБ: Универсальное;ДОФЛ № 8047/0395;Сеть продаж;Используется;06;Ритейл;Ритейл - стритритейл, ВПП;-;37;01;01;Служебное;X;;-;X;0000000000;4400;IB44000000000100005741;02;I000000000000000837334;06;8047;06;138.5300;138.5300;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.354900;0.354900;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.3922;1;0.0000;0.0000;13.8656;0;0.0000;10239661;38;124.7900;9.0000;0.00;1.0000000000;54.346395;84.207725;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074516;Северо-Западный банк;Головное отд. по Санкт-Петербургу №9055;5500/1/3994;В пользовании;ГО/СПБ_Санкт-Петербург, 24-я линия В.О., д. 15/2, литера А;Здание/помещение  (нежилое);2024-01-11;9999-12-31;М – город с населением >=1000 тыс. жителей;78;г Санкт-Петербург;;г Санкт-Петербург;;;;линия 24-я В.О.;15/2литерА;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2023-12-01;2025-10-22;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;ВСП РБ: СОКК;Дополнительный офис №9055/01791;Развитие клиентского опыта B2C;Неиспользуемые: ремонтно-строительные работы (прочее);01;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;01;Служебное;X;;-;;0000000000;5500;IB55000000000100003994;;I000000000000001758826;06;9055;06;410.4000;410.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.000000;2.459016;0.540980;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10140306;40;410.4000;0.0000;0.00;1.0000000000;60.013024;29.719225;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074608;Сибирский банк;Омское отд. №8634;4400/1/5746;В пользовании;Обр.ар. РБ 8634/0347 (22,4-А) г.Называевск, ул.Ленина, д.49;Здание/помещение  (нежилое);2023-12-27;9999-12-31;Д – город с населением <100 тыс. жителей;55;обл Омская;р-н Называевский;г Называевск;;;;ул Ленина;49;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;Иные;Дополнительный офис № 8634/0347;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;01;Служебное;X;;-;X;0000000000;4400;IB44000000000100005746;02;I000000000000000838410;06;8634;06;22.4000;181.0000;16.3000;0.0000;0.0000;0.0000;808.0357;72.7679;0.0000;0.0000;0.0000;0.0000;0.0000;0.282000;0.231147;0.050850;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;10297400;38;22.4000;0.0000;0.00;1.0000000000;55.564679;71.351019;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074771;Юго-Западный банк;Чеченское отд. №8643;5200/1/5201;В пользовании;"ВСП 8643/19 ""Исламский Банк"" г. Грозный, ул. С.Ш. Лорсанова, 14.";;2023-12-27;9999-12-31;С – город с населением >=100 и <500;20;Респ Чеченская;;г Грозный;;;;ул им С.Ш.Лорсанова (Ахматовский р-н);14;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2024-01-10;2024-08-30;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-04-01;B;Иные;Дополнительный офис №8643/019;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;00;;;X;-;;0000000000;5200;IB52000000000100005201;;I000000000000001765017;06;8643;06;229.0000;229.0000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.960000;1.960000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;32.7143;1;0.0000;0.0000;32.6100;0;0.0000;10355400;38;163.0500;5.0000;0.00;1.0000000000;43.392659;45.495898;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074802;Юго-Западный банк;Самостоятельное подразделение Юго-Западный банк №9052;5200/1/5205;В пользовании;г. Симферополь, ул. Киевская, 8;Здание/помещение  (нежилое);2023-12-18;9999-12-31;С – город с населением >=100 и <500;91;Респ Крым;;г Симферополь;;;;ул Киевская;8;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА C. Технологические площади;;;;Нет;2026-01-01;2026-12-31;B;Иные;ДО №9052/024 КИЦ Симферопольский;Сервисы;Используется;03;КИЦ;КИЦ;-;27;03;00;;X;;-;;0000000000;5200;IB52000000000100005205;;I000000000000001764915;14;9052;14;2777.0000;1616.4000;1114.8000;0.0000;1.1000;0.0000;58.2067;40.1440;0.0000;0.0000;0.0000;0.0000;0.0000;0.561080;0.467567;0.093510;0.000000;0.000000;0.000000;0.000000;0.000000;16.3181;1;0.0000;0.0000;46.9250;0;0.0000;10339383;30;375.4000;8.0000;0.00;1.0000000000;44.948596;34.126534;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074851;Дальневосточный банк;Головное отд. по Хабаровскому краю №9070;7000/1/1576;В пользовании;9070 / Склад ЦСн г.Хабаровск ул.Хабаровская 8 стр.2;Здание/помещение  (нежилое);2024-01-15;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;27;край Хабаровский;;г Хабаровск;;;;ул Хабаровская;8стр2;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА D. Прочие;;;;Нет;2026-01-16;2026-12-31;C;Иные;УРМ_7000.ОСЦ Мск СЦС ОтСнаб Д.Вост Хабар;Сервисы;Используется;02;Складской;Складской тёплый;-;27;04;06;Склад;X;;-;;0000000000;7000;IB70000000000100001576;;I000000000000001764518;09;9070;09;1136.4000;0.0000;1136.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.652170;0.621114;0.031060;0.000000;0.000000;0.000000;0.000000;0.000000;0.0000;1;0.0000;0.0000;0.0000;0;0.0000;19064783;30;1136.4000;0.0000;0.00;1.0000000000;48.480338;135.071910;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074860;Уральский банк;Югорское отд. №5940;1600/1/6095;В пользовании;РБ 5940/087 (209,7-А) г.Сургут, ул.Каролинского, д.13;Здание/помещение  (нежилое);2023-12-28;9999-12-31;С – город с населением >=100 и <500;86;АО Ханты-Мансийский;;г Сургут;;;;ул Иосифа Каролинского;13;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-04-27;B;Иные;Дополнительный офис № 5940/087;Сеть продаж;Используется;03;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;01;Служебное;X;;-;X;0000000000;1600;IB16000000000100006095;02;I000000000000000832720;06;5940;06;209.7000;209.7000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.800000;0.800000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;23.3000;1;0.0000;0.0000;23.3000;0;0.0000;10297884;38;209.7000;9.0000;0.00;1.0000000000;61.254791;73.447145;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074862;Среднерусский банк;Рязанское отд. №8606;4000/1/6192;В пользовании;Нежилое помещение г. Рязань, ул. Пожалостина, д.29;Здание/помещение  (нежилое);2021-06-30;9999-12-31;Т - город с населением >=500 и <1000 тыс. жителей;62;обл Рязанская;;г Рязань;;;;ул Пожалостина;29;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2023-12-01;2025-03-31;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;A;ВСП РБ: ЦПО;Дополнительный офис № 8606/063;Развитие клиентского опыта B2C;Используется;02;Ритейл;Ритейл - стритритейл, ВПП;-;47;01;01;Служебное;X;;-;;0000000000;4000;IB40000000000100006192;;I000000000000001767863;06;8606;06;385.2100;385.2100;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.017278;0.968836;0.048440;0.000000;0.000000;0.000000;0.000000;0.000000;29.6315;1;0.0000;0.0000;29.6315;0;0.0000;10119460;40;385.2100;13.0000;0.00;1.0000000000;54.630603;39.730159;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074863;Центр.-Черноземный банк;Воронежское отд. №9013;1300/1/3136;В пользовании;ДО №9013/1314;Здание/помещение  (нежилое);2023-12-11;9999-12-31;СМ- сельская местность;36;обл Воронежская;р-н Россошанский;;;с Новая Калитва;;пл Ленина;зд6;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Дополнительный офис №9013/01314;Сеть продаж;Используется;05;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;1300;IB13000000000100003136;02;I000000000000000826535;06;9013;06;49.4000;49.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.236000;0.193443;0.042560;0.000000;0.000000;0.000000;0.000000;0.000000;24.7000;1;0.0000;0.0000;24.7000;0;0.0000;10223569;38;49.4000;2.0000;0.00;1.0000000000;50.072752;40.010662;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074871;Московский банк;Московский банк;3800/1/2659;В пользовании;ул Лётчика Бабушкина,26, ВСП № 9038/0822;Здание/помещение  (нежилое);2024-05-03;9999-12-31;М – город с населением >=1000 тыс. жителей;77;г Москва;;г Москва;Лосиноостровский;;;ул Лётчика Бабушкина;26;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2023-12-01;2024-07-31;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-01;2026-12-31;B;ВСП РБ: СОКК;С по ОФЛ ДО № 9038/0822;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;00;;;;-;;0000000000;3800;IB38000000000100002659;;I000000000000001764363;06;3800;06;288.3000;288.3000;0.0000;0.0000;1.1000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.825000;2.315574;0.509430;0.000000;0.000000;0.000000;0.000000;0.409836;26.2091;1;0.0000;0.0000;26.1091;0;0.0000;10243183;38;287.2000;11.0000;0.00;1.0000000000;55.869029;37.677991;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074872;Дальневосточный банк;Чукотское отд. №8557;7000/1/1577;В пользовании;8645/057 ЧАО, Певек, Куваева, 49;Здание/помещение  (нежилое);2023-11-13;9999-12-31;Д – город с населением <100 тыс. жителей;87;АО Чукотский;р-н Чаунский;г Певек;;;;ул Куваева;49;Аренда (гос. соб-ть);04;Договор аренды (субаренды);;2023-09-20;2024-11-30;;;Розничный бизнес;ГРУППА A. Бизнес;;;;Нет;2026-01-19;2026-12-31;D;ВСП РБ: Непереформатированные ВСП;Дополнительный офис №8645/057;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;10;01;01;Служебное;X;;-;X;0000000000;7000;IB70000000000100001577;05;I000000000000000825469;06;8557;06;105.4000;105.4000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.415580;0.346316;0.069260;0.000000;0.000000;0.000000;0.000000;0.000000;26.3500;1;0.0000;0.0000;26.3500;0;0.0000;10162697;38;105.4000;4.0000;0.00;1.0000000000;69.701523;170.299763;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074873;Дальневосточный банк;Южно-Сахалинское отд. №8567;7000/1/1581;В пользовании;8567/018 г. Долинск, ул. Комсомольская, 39а Обратная аренда;Здание/помещение  (нежилое);2024-01-31;9999-12-31;Д – город с населением <100 тыс. жителей;65;обл Сахалинская;р-н Долинский;г Долинск;;;;ул Комсомольская;39А;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;;;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-19;2026-12-31;B;ВСП РБ: СОКК;Универсальный доп. офис № 8567/018;Сеть продаж;Используется;04;Ритейл;Ритейл - стритритейл, ВПП;-;40;01;01;Служебное;X;;-;X;0000000000;7000;IB70000000000100001581;02;I000000000000000825680;06;8567;06;223.3000;223.3000;0.0000;0.0000;0.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.662000;0.662000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;27.9125;1;0.0000;0.0000;27.9125;0;0.0000;10050630;38;223.3000;8.0000;0.00;1.0000000000;47.323070;142.798363;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
IB00100074884;Уральский банк;Башкирское отд. №8598;1600/1/6091;В пользовании;УДО №8598/0792;Здание/помещение  (нежилое);2023-12-26;9999-12-31;М – город с населением >=1000 тыс. жителей;02;Респ Башкортостан;;г Уфа;Кировский;;;ул Заки Валиди;32/2;Аренда (коммерческая соб-ть);03;Договор аренды (субаренды);;2023-12-19;2024-03-31;;;;ГРУППА A. Бизнес;;;;Нет;2026-01-19;2026-03-31;B;Иные;Специализированный доп. офис №8598/0792;Сеть продаж;Используется;01;Ритейл;Ритейл - стритритейл, ВПП;-;27;01;01;Служебное;X;;-;;0000000000;1600;IB16000000000100006091;;I000000000000001764273;06;8598;06;171.9000;171.9000;0.0000;0.0000;1.0000;0.0000;100.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.000000;1.666667;0.333330;0.000000;0.000000;0.000000;0.000000;0.000000;28.6500;1;0.0000;0.0000;25.3000;0;0.0000;10349633;38;126.5000;5.0000;0.00;1.0000000000;54.720987;55.933394;I;2026.01.23 00:01:35.748;;;asun_glut_2026-01-22_06-00-00_0.avro;asun_glut_2026-01-22_06-00-00_0.avro;48584872
